award_id,application_id,household_id,award_amount,award_date,need_category,outcome_followup_days
869,4272,97a0024f-3625-4348-a84a-79c888d65453,182097.27,2026-04-09,childcare,
870,4316,38fbdb9d-4415-470b-9016-a159571e01eb,115397.95,2026-04-11,utilities,130
871,4057,c4568f22-f0e5-40cb-bc1f-26d5f25e7c1b,132914.65,2026-04-05,medical,
872,4281,b1586a8f-c43f-4c51-82c1-45399ca633a7,141132.63,2026-03-18,rent_arrears,
873,4044,738393bb-c120-431f-9eb2-92d536bbcfff,137832.33,2026-03-16,other,
874,4147,39aad69f-8e0d-49a7-9a03-e2c902c0da31,153829.38,2026-03-26,other,
875,4086,9278c659-c513-4e68-a810-69993e12e3c0,60936.52,2026-04-11,other,
876,4167,b33f16a6-dc4f-4441-9aef-e766fb4abc05,97929.19,2026-03-24,medical,84
877,4265,2facf34f-2c78-4612-9fd6-70f933629ebe,110489.79,2026-03-23,childcare,
878,4065,8d82febf-ea05-47b8-95d2-38d0efa9b167,115608.02,2026-03-22,medical,
879,4132,d8c0bc77-246a-4d14-a143-eec6f7c69c34,117283.62,2026-04-04,funeral,
880,4082,cda81f67-2dfb-4303-a0e5-fbe12e5a6423,106717.31,2026-04-04,medical,
881,4011,ce37fb83-c535-4806-bc1f-dd05e39b5cef,122997.67,2026-04-05,childcare,
882,4207,0899e648-985c-4875-b859-916d8bf12002,55693.76,2026-04-03,food,
883,4019,52f641dd-b9eb-42b2-bc34-e5cbd8d4eef0,75915.04,2026-03-20,medical,
884,4224,8742f74a-5619-4365-af13-a60531c4daec,72734.1,2026-03-14,medical,
885,4282,9094d99c-81a2-4785-b654-6acf29434bd0,62516.9,2026-03-16,medical,
886,4158,f75a68b1-3eb8-460c-af4d-7ecb0e32731d,81162.02,2026-04-06,food,
887,3991,ee293097-3dfb-4d6d-85d5-33df4342a6c9,97564.72,2026-03-26,childcare,
888,4024,6ad6e19e-d0b6-4281-b8cb-7a7721fd7010,42349.09,2026-03-18,education,
889,4175,8d319d6b-e3a6-497a-a78a-cc8d964d1495,38396.56,2026-04-18,food,
890,4059,bae40adb-70ea-40b6-8a9f-92019e4f23e5,63892.28,2026-04-02,food,
891,4145,e328603c-e0eb-4518-97cf-156523ef04b0,78073.08,2026-04-14,food,
892,4048,c41cfe5a-f2ce-42a0-be0d-aa61730c229c,128237.07,2026-03-26,food,214
893,4217,8e436798-d08b-4fa2-898d-aa90ab4b88e0,120958.78,2026-04-12,food,
894,4162,491f138e-4be9-430c-ac6e-d12742db2705,92889.66,2026-04-10,funeral,
895,4225,a28611f1-9974-445c-b55c-ec93282ad568,89370.63,2026-03-29,rent_arrears,
896,4177,481e53c8-9605-4153-9c88-ae6fb2f79d8d,75925.79,2026-03-21,rent_arrears,
897,3962,8cd806b7-b5b8-4bd6-beb1-270a44a3699a,107208.48,2026-04-15,food,
898,4149,303340c4-d11f-4dbe-90b6-1436af06ee29,45989.2,2026-03-09,education,
899,4195,c95c44e7-cdf1-4882-b2f6-91f448802970,67460.11,2026-03-10,childcare,
900,4143,01ff0e8b-c9ec-44a3-8725-42387d07d2d1,29846.25,2026-04-12,utilities,68
901,4322,471f90fe-587b-4da6-818c-ff48d4ace616,28735.02,2026-03-19,medical,161
902,4230,a6d192c9-1957-4b02-810c-80ead6a4877a,37439.03,2026-03-29,other,
903,4271,d5ca0cc8-dca0-4268-a023-dac7fa53abc3,56764.85,2026-03-14,food,134
904,4294,ced4cf7c-1722-478b-ad23-6c0c413b3131,79337.46,2026-04-19,medical,
905,4030,6f0a7778-7e27-4e08-bf37-1694a1a1aafe,30130.34,2026-03-07,medical,194
906,4138,2a5124ce-3a9f-49fd-9a43-c1db7fb476f6,98198.13,2026-04-02,other,
907,4016,ff12f81b-2205-4b17-85f0-25b57ef76594,58632.89,2026-03-13,medical,134
908,4335,1827453c-9680-4cdb-9e47-c32319f5e31d,77837.59,2026-04-15,rent_arrears,219
909,4154,dd63597e-b346-4e2e-af49-64fe9bd00ca1,55408.25,2026-03-12,medical,
910,4339,820335cf-378f-4448-a152-37fbbc0ba0cb,42883.52,2026-04-07,education,
911,4042,3f5788ac-54a8-496b-8b37-de886a17e9e2,29506.41,2026-03-03,utilities,
912,4344,eecd3e54-a37d-4555-9106-fe07db91c1e8,10303.88,2026-03-30,medical,
913,4346,f209b7af-f34e-48ec-aeea-3c189ec9214d,6748.71,2026-03-20,medical,
914,4007,24455265-f6bf-49f8-a467-482cdd787347,2963.93,2026-04-06,medical,
915,4206,98352e32-7820-429e-bec5-8f9c34b1e5b5,11909.81,2026-03-29,medical,
916,4053,28ac618a-0278-4559-b620-2dc124c92b63,17514.77,2026-03-20,education,97
917,4004,717e8fda-6a70-44dd-99b2-ac1875b579d2,2481.87,2026-04-01,medical,
918,4172,16fa0fd2-e144-4bed-944e-963d2c5e4543,3000,2026-03-31,medical,
919,4278,562c0b13-a4d4-4d83-8d64-435e7d37a788,2545.72,2026-03-11,medical,
920,4181,8b0e2d6f-d8b8-45c1-8f37-e1661361dad9,33062.13,2026-03-28,childcare,
921,4047,79c711a3-6087-435e-9274-6d31ec3db2c7,7245.49,2026-03-29,other,
922,4039,99510295-0224-4707-8a82-4a8e57cffa8a,14276.81,2026-03-22,utilities,
923,4115,be2109b9-7ac8-475f-b26f-11b329c6aa2e,2634.04,2026-04-03,other,94
924,4319,9c1ab5a9-4708-42d3-9b18-ca1a6b07f000,2866.71,2026-03-18,food,
925,4361,4cad851d-f2bb-4195-b686-9a973147137f,151507.37,2026-04-08,medical,140
926,4726,ee1ab9ca-37ad-475d-ab03-d5dfb4ab250e,172433.49,2026-05-18,medical,90
927,4648,70904637-8864-4dc1-a6f2-5188161dcd7a,118058.14,2026-04-20,childcare,
928,4439,efc79b3b-14c7-45f2-882d-a5e9d7f8b7b8,121497.36,2026-05-02,rent_arrears,
929,4514,780616de-0f37-4ce4-8a9d-8af1ca2b9c2d,112284.2,2026-05-06,medical,
930,4442,cdb5863c-fbcd-434d-b05f-311106cf9d25,60347.31,2026-05-08,medical,
931,4701,60d2a8fc-8871-452e-9286-7464edcf01f8,90102.94,2026-04-16,medical,
932,4465,2aa5c1bd-6e0e-4ed8-852b-190cd88366f9,133978.82,2026-04-17,medical,
933,4636,18e608ce-1835-4e43-8f48-dde6d4d780d7,87564.62,2026-04-23,food,
934,4736,fbfc495b-f0c7-4041-a4bc-150fbcb02f9b,98293.58,2026-05-10,rent_arrears,
935,4436,c1a151e6-9d30-49d6-8797-6ed6b78d8c7c,75368.75,2026-04-23,rent_arrears,151
936,4389,807e5812-337a-4cab-ad32-09c4d40ee3fa,87845.13,2026-05-09,food,142
937,4601,0e128538-baaf-424b-90a1-cedb81e2cc32,65952.72,2026-04-16,medical,
938,4578,6f0930cd-6549-4571-93cc-274bfeb695ba,61749.47,2026-04-28,medical,
939,4698,538970b1-c02d-4c56-a70b-0a05268e929a,69792.93,2026-05-08,utilities,156
940,4416,1f1f078d-d878-4896-a271-66ae93775e52,104518.21,2026-04-21,food,
941,4434,fbce8d4c-02dd-4054-a7c8-d2825ebd52d8,54249.24,2026-05-06,childcare,195
942,4408,2a930296-5da3-44c3-aae9-062027e436f5,65894.66,2026-05-05,funeral,
943,4581,e8016095-e35e-4139-90ca-9ca0ea773a45,68443.61,2026-04-15,food,146
944,4476,ddb3a08c-3735-42a6-886d-6a825c4d4251,33121.59,2026-04-20,food,
945,4717,2275ce9a-0828-41f1-a047-2c08c8f855e1,32183.05,2026-05-11,education,
946,4374,92914c12-6c97-43d8-a980-83fe6caa0d7f,46808.07,2026-04-20,food,
947,4706,ecae2e3d-e14c-4333-922f-01fd7c3d3547,49472.29,2026-04-27,childcare,
948,4455,ab2a0d44-f84c-436a-aa9b-4a6a24eeafec,42455.65,2026-04-26,medical,
949,4508,6473295c-99c5-47c5-8a48-770512d46b91,109959.94,2026-04-17,education,
950,4727,d77761cd-443d-4e73-bb9b-8fb52436b254,88658.63,2026-05-10,food,
951,4620,6d462cb3-f33e-4719-8d7e-1c7f1ff4f3cd,79723.35,2026-04-20,childcare,
952,4538,bb7cbcdc-ad87-4795-87ab-6099a2286ab9,38858.26,2026-04-26,food,
953,4428,0b9fb44b-8b3e-41bb-a97c-eafc0ef49941,71047.15,2026-04-15,rent_arrears,
954,4491,622fff4e-2940-4bd6-bae5-a65cb8a2b823,84070.76,2026-04-21,education,
955,4563,4e7a5382-4418-419d-b463-b57b7b494692,41117.91,2026-05-03,food,
956,4365,6d9e7e01-f39b-4be4-a056-2e8c6a23cfd0,131864.07,2026-05-05,rent_arrears,
957,4600,a9feecf7-6231-42d0-914a-41af8a475d75,78179.24,2026-05-01,food,
958,4405,a3dd1fbd-5dec-41c5-8b07-e854873987f1,74128.94,2026-04-22,childcare,
959,4397,84138f61-6b1c-4fa2-b628-4ddc97e9cde4,42027.66,2026-04-13,childcare,
960,4584,9833e176-1c0d-44c4-b010-42986d33e969,38686.43,2026-04-16,childcare,60
961,4719,909de811-207b-41cf-acb2-97743b052024,35149.11,2026-04-22,food,117
962,4488,de52e948-d9c5-4ec4-b056-8d633b24c3a2,75162.51,2026-05-06,food,
963,4647,8b5ca3a6-c1c2-4a0f-8548-5ea86f85df31,27980.8,2026-04-10,food,218
964,4718,f2716fa7-0b5e-46fe-93e5-ff0e82f6180b,84200.74,2026-04-13,rent_arrears,
965,4387,dbb00f16-4937-4adc-baea-246e138e53a3,78592.08,2026-04-30,medical,144
966,4674,0c31ea56-fffc-4413-8a4a-ae7e30beea1c,47692.9,2026-04-27,medical,
967,4458,e390bded-9593-42b2-82a4-a60826383a28,64717.17,2026-04-09,rent_arrears,
968,4707,3646d6bc-f290-4826-a9df-777380e0508d,43755.14,2026-04-23,education,
969,4390,a7d70bfb-ce13-4929-b9c6-60de2377b302,57026.53,2026-05-06,other,
970,4729,31d9a062-293a-4988-b3d3-b7911406def6,25195.13,2026-04-27,rent_arrears,
971,4452,ab6bf7ea-518e-487f-b063-87729ee52f37,50490.26,2026-05-14,other,
972,4355,e60e3792-8a22-4a06-a0a4-ab4cb3183b79,47379.8,2026-05-02,other,176
973,4631,01b20b14-1e0e-4a57-8cad-f950f5aa5e45,15438.96,2026-05-03,utilities,
974,4641,10972684-3ffc-4dd0-8590-bd507d5f6682,18485.29,2026-04-09,medical,142
975,4579,5bb892ba-3dc8-406e-a35c-60e8beb2251c,3000,2026-05-15,food,175
976,4642,900bb975-ffc3-4395-b3c6-54e6e046ee07,2591.18,2026-05-12,childcare,
977,4685,4b404689-1f4d-4782-98f0-b32178417ee0,2773.0,2026-05-03,other,235
978,4383,eced6879-7a05-421b-8f99-f75ea0d0693d,8280.76,2026-04-14,education,
979,4585,4a3bd1fd-a365-4191-8229-f118e5f1a1bb,7444.88,2026-04-07,utilities,
980,4597,860b6f02-59f4-48ca-9237-6d968d4c19c6,6611.93,2026-04-11,other,
981,4786,be9b2a0a-bb35-4cf2-8fd8-58b3a1ec4378,138629.76,2026-06-09,education,
982,4989,de75853c-059e-4856-9908-d8069ff66956,190463.97,2026-05-09,rent_arrears,
983,5161,2587a64c-a182-4b75-a803-41e805ae5d60,60320.33,2026-06-02,medical,73
984,4810,4256e5a2-2c7b-40f3-ad25-73ce9739b135,123297.12,2026-06-07,medical,86
985,5026,f2e49399-29f0-4597-b9ed-e994a722a92e,158719.17,2026-06-11,education,
986,4923,e729edb1-0728-48a2-8974-bb59919276b8,185898.49,2026-05-24,other,
987,5095,b1586a8f-c43f-4c51-82c1-45399ca633a7,150767.96,2026-06-08,childcare,167
988,4867,e39573a0-986d-4713-962b-483beba87b7c,68852.64,2026-06-05,rent_arrears,
989,4807,47e2d8fc-c0b6-4992-bfaf-2f1f09c8cd39,116971.85,2026-05-21,medical,
990,5053,9730f408-4288-47f1-822d-05c45a5effb4,161872.49,2026-06-02,medical,180
991,5086,305d7c81-609b-4ae2-9127-c6375abfcf3d,51803.6,2026-05-21,medical,86
992,4746,72d9ca14-f788-429f-a7df-87a555933ac0,83219.97,2026-05-03,rent_arrears,
993,5075,2facf34f-2c78-4612-9fd6-70f933629ebe,132913.64,2026-05-25,food,
994,4935,630f7453-9bd7-402b-8baf-b49d430a74de,156007.64,2026-05-22,medical,
995,4796,656ee90d-2cae-4a24-b851-acd5388eab12,96397.31,2026-05-13,medical,157
996,5115,c9a8f52f-0b4f-4105-bcd7-7e64b64e302a,99986.44,2026-05-23,other,183
997,4806,f70e46c9-e56b-4b34-b8e1-3e9d716146f8,62081.48,2026-06-15,other,175
998,4976,b09e0ce5-1879-4d4c-bd93-87b7b55ca38f,48659.98,2026-06-10,utilities,
999,4996,3f612e95-0dac-4ea9-b3b0-c6c628e2a270,97567.2,2026-05-23,childcare,
1000,4773,013822d1-4c8c-456b-8c47-f341801e2525,78972.27,2026-05-21,childcare,120
1001,5004,1f2afba3-b77e-414e-88d9-95bc166831ac,97234.61,2026-06-06,medical,
1002,4756,1f7cf221-1662-459b-9638-e3983e60ef1f,109516.05,2026-05-23,food,
1003,4832,339316fd-e793-4859-b7b7-fb96739233aa,110095.44,2026-06-01,medical,
1004,5045,142fe8f1-1205-420f-8ef0-ee52db3945da,89409.72,2026-05-23,medical,138
1005,5079,437c5f11-94ea-4c79-afe2-d94bc8bf4cd0,81473.52,2026-05-12,education,
1006,4947,0118a1ed-63e5-4680-b8a2-dbbb8c553441,59192.07,2026-05-07,other,186
1007,4824,fe46a439-d5f7-415e-bbcc-67108f92bd1c,94640.95,2026-06-05,medical,
1008,4977,48781ac1-bf94-4d37-bd90-9ac79b317b50,47559.31,2026-05-20,rent_arrears,102
1009,4886,4d5b7d7c-1811-4b44-8724-17f59f1d78d2,122924.5,2026-05-20,food,
1010,4771,fb4c5c08-6ca2-4c15-8a1e-49b686fe791d,52451.18,2026-05-19,food,
1011,5068,27292d47-c3e1-4ea7-901e-1ccb4679942f,57101.08,2026-05-28,food,86
1012,4939,8a487b22-0f52-4499-9c26-f8c4f0e49423,107635.03,2026-05-03,food,
1013,5074,22f86062-1051-4312-b55f-b4be9148af9b,64998.91,2026-05-09,childcare,
1014,4870,e562305c-95a6-41ec-9810-0a2cd8309759,51848.47,2026-06-10,utilities,
1015,5058,fdfff71a-7064-4b81-a4d7-f2a399025115,60323.25,2026-05-31,funeral,
1016,5117,36ff1c61-3993-4cc8-ba2e-8cc83cb047a1,36114.39,2026-05-24,other,
1017,5007,56047cce-e539-42ac-ada4-26096e461e97,42575.99,2026-05-14,medical,
1018,5005,a14f72c5-e170-4939-b2a4-7de89e026926,25785.47,2026-06-09,medical,203
1019,4798,5a19264d-5fa2-4033-a2e4-faddc227449a,50652.12,2026-06-02,education,
1020,4843,d064eb91-634b-4575-b4c2-067fd61aded4,47459.06,2026-06-14,education,
1021,5157,4d6636a4-2e43-48ee-bac2-adc0ed72cce6,18683.73,2026-06-15,childcare,
1022,4885,0eb60e02-b568-482e-a3a4-d51831936578,12652.14,2026-05-28,food,
1023,4954,497c7812-4d0a-4b9a-9c62-e886a3dd56a5,8571.3,2026-05-09,medical,202
1024,5048,f9f6827d-2126-4255-a9de-c1d1b0c024ac,2525.09,2026-05-20,medical,
1025,4873,bc195c1b-5a88-491f-9f19-b4814d3f7f8e,2959.69,2026-05-18,medical,235
1026,5152,319fff62-13db-4508-b004-7477ad57f0a1,14911.7,2026-05-19,rent_arrears,
1027,5002,9715f45c-4895-451d-bfa7-6985708d8b35,9728.29,2026-06-07,childcare,
1028,4917,3ee5cae7-cf02-4081-bc5a-90390d2c5ff2,2551.05,2026-05-20,medical,
1029,5410,f6f83a08-1ff7-47ec-a8e5-24a95876ec01,163182.92,2026-06-24,childcare,
1030,5391,0ce94534-74b1-44c7-b8b9-34e230a84bb7,74371.49,2026-06-18,medical,
1031,5218,7f159bed-bc93-4b17-905a-af81196e5d35,121224.22,2026-06-07,medical,
1032,5478,6596bfba-ca87-4b9a-9346-29fcb5f9f2c0,130447.75,2026-06-05,childcare,148
1033,5498,3eb280f7-24e9-477d-85a3-9d8b0a3a8fc0,119906.99,2026-06-15,rent_arrears,103
1034,5576,92e78b8d-2ef1-464f-b478-91e1a0ae8e13,161328.31,2026-07-12,rent_arrears,134
1035,5428,488eb7ce-2837-41d0-ae0c-02c46fdecd13,68787.86,2026-06-13,utilities,
1036,5332,d5be96a9-95f7-4d05-9ea9-cd42338aa480,132746.88,2026-06-30,food,
1037,5577,0aed82d3-8d26-49d9-9e72-f09c643255bd,91196.81,2026-07-11,food,189
1038,5548,60d2a8fc-8871-452e-9286-7464edcf01f8,82888.26,2026-07-01,medical,
1039,5549,5ca30d0d-262a-4986-a203-d69d76a7b2a2,135858.34,2026-06-25,childcare,
1040,5287,b831a457-d08f-4c01-b481-84ec8695fd08,64495.83,2026-06-15,food,
1041,5555,8661fb64-59a6-4e87-ac92-7b7825b7d0e7,61166.59,2026-06-27,education,
1042,5398,3fb16853-4824-43a0-ab56-0cf865b4cf30,81738.22,2026-06-23,funeral,
1043,5343,a2cc8c4b-d508-4f48-b1a4-cf714655d8c2,60650.4,2026-07-16,medical,
1044,5475,54617815-0667-4523-bc91-fc43a1bc0c3e,134699.87,2026-06-22,medical,
1045,5441,32c94ce8-9503-4147-8c1b-0ffb4e1168d4,71693.25,2026-07-04,education,205
1046,5364,0ca65ca5-ff67-4118-9b4a-120cb4639011,55781.59,2026-07-15,food,
1047,5296,9278c659-c513-4e68-a810-69993e12e3c0,103854.26,2026-06-07,rent_arrears,92
1048,5331,fe111055-be44-42cc-916a-7304b53a707d,114567.9,2026-06-25,utilities,184
1049,5227,a8bad0a6-9230-4ea4-821b-1d919f709028,81134.85,2026-06-21,food,
1050,5568,71ab46c5-225b-463c-b93e-d2660f39db43,59176.29,2026-06-18,food,77
1051,5245,fda7acab-eb61-4257-91f9-3083729cdcd3,51071.34,2026-07-11,medical,
1052,5223,5fadd8c4-0e5c-4a37-987c-e155b49b235c,125515.56,2026-06-28,childcare,
1053,5195,a29def47-c94c-4419-a7bb-028bf2e7ea83,58331.78,2026-06-05,food,
1054,5457,706f1454-22b3-4a15-8ce9-ca6f43f0e5a6,66027.38,2026-06-25,medical,145
1055,5286,3dc90833-01c3-478f-b58d-851923d271f3,121579.95,2026-06-17,other,88
1056,5443,4c225c10-b103-46db-b025-2e84d7b69808,60958.95,2026-07-01,education,
1057,5249,bb4f0605-ec5d-4d57-ac9e-29a4bbd83f65,49038.99,2026-06-30,medical,
1058,5440,b0879262-1f4a-4a0f-a6cc-e758c8c153f2,108785.56,2026-07-06,education,76
1059,5262,2b375167-b3e9-4215-bd68-f28a0ddfb04b,62000.14,2026-06-29,rent_arrears,60
1060,5337,87d859fa-c91d-43f6-9a1e-912dd70cc63f,57639.64,2026-07-04,food,
1061,5460,a6d192c9-1957-4b02-810c-80ead6a4877a,45425.83,2026-07-08,childcare,
1062,5390,ea01f112-7d93-481c-ba09-23a2d2851e5a,81747.35,2026-07-06,education,
1063,5201,0c5cb62e-faed-4c32-a2cc-a1604b5dfb08,81739.37,2026-06-28,medical,
1064,5590,0abd3dff-b667-42e6-831a-3de77254ad10,53421.57,2026-06-19,childcare,
1065,5529,010179d1-2df1-4c68-a626-5b07cb2af84d,29100.64,2026-06-22,education,193
1066,5199,6b610880-4c75-4476-a261-393ebc39fac0,42435.83,2026-06-27,rent_arrears,
1067,5305,e98ae138-2e3d-4747-bccf-5a0f822f1868,27699.62,2026-07-04,childcare,
1068,5571,9f596b9c-563f-4221-af72-e14bb28736ea,27880.87,2026-07-14,other,
1069,5166,a865d1a2-2bbc-4d41-8bed-065c044ebe31,24472.11,2026-07-16,utilities,
1070,5290,0b2e234e-69bb-43ed-8104-4bad6619761b,20422.43,2026-06-13,food,
1071,5295,100394cd-cd07-42bf-b608-797f4935b63c,20942.77,2026-07-02,education,
1072,5370,619280c4-86a5-4e95-aed6-f6892a5c43d4,22110.49,2026-07-08,education,
1073,5563,8d1bedf2-65f0-4574-956c-cc06d5efb2ba,2726.83,2026-06-19,food,
1074,5373,453798db-4d1f-4f1a-8ab5-68b91838c88e,2710.34,2026-06-12,food,97
1075,5436,6c08c2aa-d278-491b-8b48-cf34c13846ab,6758.78,2026-06-20,education,138
1076,5513,975f661c-6269-4066-88d7-81640da413ce,2406.18,2026-06-25,funeral,108
1077,5283,d2b13c52-259b-4533-b7b1-ef621b9f1fde,2647.65,2026-06-19,other,
1078,6059,ee1ab9ca-37ad-475d-ab03-d5dfb4ab250e,230027.05,2026-08-12,medical,
1079,5981,75fc85d9-c278-4d02-9fac-45ff566e3d33,87684.74,2026-07-30,medical,
1080,5838,b2324a61-615c-4116-8368-7fd8d3ca6b9a,141541.89,2026-07-30,education,
1081,5931,b95bc5ad-b08e-4cd2-a114-e0ab1a8d7894,133095.71,2026-07-19,medical,
1082,5716,2aa5c1bd-6e0e-4ed8-852b-190cd88366f9,149406.77,2026-07-26,medical,
1083,6009,cc5be51d-b52d-4aa7-923a-1be06eb377ed,127038.68,2026-08-06,education,
1084,5746,764f805b-a495-4d2c-99bc-c30eff0cebb5,147196.22,2026-07-17,education,126
1085,5849,195432ff-dca5-47ae-8ab3-f5495caf95df,120673.39,2026-07-13,other,
1086,6032,329e9701-05ad-413c-9474-3473aa465bbd,141149.01,2026-07-07,food,
1087,5657,0511bc2b-971a-4aed-aed1-b19573880c44,105738.87,2026-07-10,food,
1088,5912,8e436798-d08b-4fa2-898d-aa90ab4b88e0,73794.45,2026-08-02,food,
1089,5677,78711f9d-12cb-479a-9011-38f19c5e2264,134035.62,2026-08-02,utilities,
1090,6035,94d6712d-8635-451e-b2f7-16baec2ef464,135897.03,2026-07-20,medical,
1091,6062,20ec3f8b-b99c-47ec-9e8e-dcc74a4b2edf,106681.93,2026-07-24,rent_arrears,
1092,5673,0d42455c-3867-4b22-99e0-87d6f2fe1227,78715.83,2026-07-22,food,
1093,5894,50d9236f-f617-47ba-bd40-f5887ae25f6e,58600.46,2026-07-18,food,
1094,5876,2019142e-ae7a-4948-9aab-dc1d127cf154,44631.64,2026-08-03,food,
1095,5659,f68e1243-ea53-4e6c-8222-ed0e1b6c5a9e,54330.68,2026-08-08,childcare,135
1096,5654,c71a2526-b5bc-416a-b900-1530cae8b257,77917.14,2026-07-25,rent_arrears,
1097,5933,99eb15e6-36d4-4552-8ad1-28a109044991,84375.68,2026-08-08,food,
1098,5828,20fbf862-d820-4791-9f2d-c70770621bd7,111994.8,2026-08-15,medical,
1099,5735,da5f0d65-2583-4b2e-9765-a91b316c80e3,65898.35,2026-07-24,food,
1100,5999,65727132-2615-48b9-9fc0-1b3ac2dd476c,47758.52,2026-07-22,food,
1101,6040,41268752-7a82-4b64-93b9-f7eca80dbd2d,57128.75,2026-07-28,food,230
1102,5762,e3917fa4-f1e4-417e-b8c4-0527c47e3764,129335.14,2026-07-30,education,
1103,5816,e4f8c1cb-7517-4390-b8fe-266d0a5187bd,54000.99,2026-08-05,food,92
1104,5691,02fc6d6a-43ec-43c2-9264-14650f1a38f5,56445.98,2026-07-20,food,
1105,6055,24180ccf-2631-4a9a-a459-376d9da0c4c1,48979.33,2026-08-04,food,
1106,5778,ed6f13cf-a3b5-4bac-8519-27303d851e38,29214.03,2026-07-18,childcare,
1107,5880,a03b206c-7a49-44e0-9d84-1a45d177bdfc,51442.8,2026-07-18,food,141
1108,5646,edc28a42-173e-4303-8945-4c9c1e3f7ec6,91179.85,2026-07-29,funeral,
1109,5638,0e18931c-f07b-4c67-8334-326f0d4db1a8,83887.76,2026-07-22,utilities,
1110,5655,775704ab-bcd2-4635-bd98-3ed5d1e1142f,72344.66,2026-08-07,food,
1111,5734,03bb9074-df3b-450a-be5b-009a522951c1,38637.56,2026-07-18,food,
1112,5794,d708cfcf-9f1f-47de-989a-deb80a0c498b,92745.41,2026-08-09,childcare,
1113,5805,f26cb3b2-fa7d-4aa0-9733-b4cbe596faba,127548.74,2026-08-16,other,189
1114,6070,9ff95657-f479-4d4f-aa93-038ff4bd18cb,72009.02,2026-07-15,other,103
1115,5918,44c5cfc0-3c24-4f55-8846-31df2359d05e,55024.9,2026-07-22,food,129
1116,5844,a1a5ec10-8109-44a0-a9d9-d6c3aa8bc679,91078.37,2026-08-04,medical,
1117,5869,fb98bbcf-6aeb-409b-a857-2be848f7174e,32441.8,2026-07-08,rent_arrears,
1118,5984,f2ebf4dc-7aa9-4250-a1ff-5d0cfcaae2a6,51713.36,2026-07-28,rent_arrears,207
1119,5967,e7231703-fb92-4cd7-8447-98cddeadc1f1,45628.46,2026-08-02,medical,
1120,6022,cdd7a77f-8d3b-41d5-a44a-d2e3fa9f4f95,35343.15,2026-07-30,education,
1121,5968,3cf6fe02-3db0-42d0-94b7-05e611505fbb,37897.07,2026-07-07,rent_arrears,
1122,5711,d2a94940-1fc9-41da-8522-6d996e9b5a86,45029.02,2026-08-03,utilities,
1123,5900,e3f42eb3-30a1-4a5d-92a3-5d2bbc726f29,26277.88,2026-07-26,education,
1124,5707,c9ed8253-32e6-439c-9a49-72f0b7406239,3000,2026-08-06,food,
1125,6044,d19cc0ae-56db-4d32-a2b8-7687fc79d1c8,29970.46,2026-08-02,rent_arrears,
1126,6050,473f6204-ca6b-4fc8-90d1-629c6c71ab9b,20983.39,2026-07-15,education,84
1127,5697,702d02c3-0248-4451-8593-3c1cbd157561,5012.21,2026-07-23,education,191
1128,5896,c908a372-b469-4ece-9ad7-df4e809d0209,22993.28,2026-07-17,education,
1129,5957,18465463-b3ff-4f02-8a83-3a343c8c2a64,3000,2026-08-12,education,183
1130,6235,e25bace4-f132-4561-b252-f88c360a7fa6,215760.77,2026-08-10,food,
1131,6163,8541cdc3-1273-48ad-8684-dd2c9ebb7126,90350.29,2026-08-10,medical,
1132,6148,4256e5a2-2c7b-40f3-ad25-73ce9739b135,167258.97,2026-08-30,education,
1133,6086,9f49d62e-28ea-46ee-9d75-5c1446d87e31,81122.02,2026-08-19,medical,
1134,6424,9730f408-4288-47f1-822d-05c45a5effb4,129266.21,2026-08-29,medical,
1135,6112,7898c884-5cce-4aef-bf56-f7b27e48f2bc,88756.77,2026-09-14,funeral,153
1136,6490,52526a47-6ad1-4f6d-88d0-4b4f6d6ce016,56635.75,2026-09-02,utilities,
1137,6510,fb269be0-3dee-4b77-8dc4-1b448c255605,173203.21,2026-08-30,other,194
1138,6461,6cc5c19b-f23e-45f3-ad1c-17b06f45073a,115665.72,2026-09-02,rent_arrears,
1139,6331,f274845e-1b8d-4f22-b4fd-fbd7470fbc7f,88832.17,2026-08-25,medical,
1140,6323,bcc87980-f137-4962-8912-ed2202a1ed0a,77051.85,2026-08-21,food,199
1141,6501,584c3107-ec26-4484-847b-249bf0f85066,188300.05,2026-08-25,medical,126
1142,6439,69fa8992-06e0-450a-8f7d-552d32f4cddc,120194.46,2026-08-26,food,
1143,6258,f5126571-95c3-4ebb-a703-28f65b9387cc,130997.58,2026-09-08,food,
1144,6259,303738bc-148e-48fc-829c-d4c5f9f344a8,77467.72,2026-09-03,medical,122
1145,6413,18e608ce-1835-4e43-8f48-dde6d4d780d7,44556.7,2026-08-26,rent_arrears,91
1146,6358,f36eedf1-d7ec-4338-8790-73bb832ff4af,48480.91,2026-08-20,food,
1147,6089,1263203f-3065-42ff-a6e6-209534619998,90486.2,2026-08-31,food,166
1148,6214,eb059e8b-e11f-4f49-9a7c-e40ec367e0df,122597.61,2026-09-02,childcare,223
1149,6191,3628e70a-db80-4a54-a1a2-b567af4d9433,87231.59,2026-09-13,medical,
1150,6208,cda81f67-2dfb-4303-a0e5-fbe12e5a6423,82342.88,2026-08-24,childcare,84
1151,6222,b3e260f3-53fa-441a-b6f8-9450e4722063,154914.9,2026-08-28,childcare,
1152,6468,c7f51902-d785-4923-8bab-f6680ce3e51b,107662.3,2026-08-28,rent_arrears,
